AirportID,IataCode,IcaoCode,Name,City,Country,Timezone,Dst
7353,PJC,SGPJ,Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,-4,U
7354,ACD,SKAD,Alcides Fernández Airport,Acandi,Colombia,-5,U
7355,RVE,SKSA,Los Colonizadores Airport,Saravena,Colombia,-5,U
7357,BQJ,UEBB,Batagay Airport,Batagay,Russia,10,N
7359,VGZ,SKVG,Villa Garzón Airport,Villa Garzon,Colombia,-5,U
7360,EBG,SKEB,El Bagre Airport,El Bagre,Colombia,-5,U
7361,CAQ,SKCU,Juan H White Airport,Caucasia,Colombia,-5,U
7362,COG,SKCD,Mandinga Airport,Condoto,Colombia,-5,U
7363,TLU,SKTL,Golfo de Morrosquillo Airport,Tolu,Colombia,-5,U
7364,CFB,SBCB,Cabo Frio Airport,Cabo Frio,Brazil,-3,S
7367,OPS,SWSI,Presidente João Batista Figueiredo Airport,Sinop,Brazil,-4,S
7368,GRP,SWGI,Gurupi Airport,Gurupi,Brazil,-3,S
7369,CMP,SNKE,Santana do Araguaia Airport,Santana do Araguaia,Brazil,-3,S
7370,BVS,SNVS,Breves Airport,Breves,Brazil,-3,S
7371,SFK,SNSW,Soure Airport,Soure,Brazil,-3,S
7372,PIN,SWPI,Parintins Airport,Parintins,Brazil,-4,S
7373,BRA,SNBR,Barreiras Airport,Barreiras,Brazil,-3,S
7374,STZ,SWST,Santa Terezinha Airport,Santa Terezinha,Brazil,-4,S
7375,MQH,SBMC,Minaçu Airport,Minacu,Brazil,-3,S
7376,AUX,SWGN,Araguaína Airport,Araguaina,Brazil,-3,S
7377,NVP,SWNA,Novo Aripuanã Airport,Novo Aripuana,Brazil,-4,S
7379,FRC,SIMK,Tenente Lund Pressoto Airport,Franca,Brazil,-3,S
7380,DOU,SSDO,Dourados Airport,Dourados,Brazil,-4,S
7381,LBR,SWLB,Lábrea Airport,Labrea,Brazil,-4,S
7382,ROO,SWRD,Maestro Marinho Franco Airport,Rondonopolis,Brazil,-4,S
7383,GPB,SBGU,Tancredo Thomas de Faria Airport,Guarapuava,Brazil,-3,S
7384,JCB,SSJA,Santa Terezinha Airport,Joacaba,Brazil,-3,S
7394,RVD,SWLC,General Leite de Castro Airport,Rio Verde,Brazil,-3,S
7395,AAX,SBAX,Romeu Zema Airport,Araxa,Brazil,-3,S
7396,MBZ,SWMW,Maués Airport,Maues,Brazil,-4,S
7397,RBB,SWBR,Borba Airport,Borba,Brazil,-4,S
7398,CIZ,SWKO,Coari Airport,Coari,Brazil,-4,S
7399,BAZ,SWBC,Barcelos Airport,Barcelos,Brazil,-4,S
7406,DMT,SWDM,Diamantino Airport,Diamantino,Brazil,-4,S
7407,GNM,SNGI,Guanambi Airport,Guanambi,Brazil,-3,S
7408,QDJ,DAFI,Tsletsi Airport,Djelfa,Algeria,1,U
7409,NZA,FNZG,Nzagi Airport,Nzagi,Angola,1,U
7411,LBZ,FNLK,Lucapa Airport,Lucapa,Angola,1,U
7412,KNP,FNCP,Capanda Airport,Kapanda,Angola,1,U
7413,AMC,FTTN,Am Timan Airport,Am Timan,Chad,1,U
7414,GSQ,HEOW,Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,2,U
7415,MRB,KMRB,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,-5,A
7416,AWA,HALA,Awassa Airport,Awasa,Ethiopia,3,U
7417,JIJ,HAJJ,Wilwal International Airport,Jijiga,Ethiopia,3,U
7418,MKS,HAMA,Mekane Selam Airport,Mekane Selam,Ethiopia,3,U
7419,DBM,HADM,Debra Marcos Airport,Debre Marqos,Ethiopia,3,U
7420,DBT,HADT,Debre Tabor Airport,Debre Tabor,Ethiopia,3,U
7421,QHR,HAHM,Harar Meda Airport,Debre Zeyit,Ethiopia,3,U
7422,GOB,HAGB,Robe Airport,Goba,Ethiopia,3,U
7423,MYB,FOOY,Mayumba Airport,Mayumba,Gabon,1,U
7424,MRE,HKMS,Mara Serena Lodge Airstrip,Masai Mara,Kenya,3,U
7426,JJM,HKMK,Mulika Lodge Airport,Meru National Park,Kenya,3,U
7427,RBX,HSMK,Rumbek Airport,Rumbek,Sudan,3,U
7429,CPA,GLCP,Cape Palmas Airport,Greenville,Liberia,0,U
7437,IHC,FQIA,Inhaca Airport,Inhaca,Mozambique,2,U
7442,MAX,GOSM,Ouro Sogui Airport,Matam,Senegal,0,U
7443,BDI,FSSB,Bird Island Airport,Bird Island,Seychelles,4,U
7446,WHF,HSSW,Wadi Halfa Airport,Wadi Halfa,Sudan,3,U
7447,NBE,DTNH,Enfidha - Hammamet International Airport,Enfidha,Tunisia,1,U
7453,HTY,LTDA,Hatay Airport,Hatay,Turkey,3,U
7456,RVV,NTAV,Raivavae Airport,Raivavae,French Polynesia,-10,N
7457,FUO,ZGFS,Foshan Shadi Airport,Foshan,China,8,N
7458,HUZ,ZGHZ,Huizhou Airport,Huizhou,China,8,N
7459,ILD,LEDA,Lleida-Alguaire Airport,Lleida,Spain,1,E
7464,BIU,BIBD,Bildudalur Airport,Bildudalur,Iceland,0,N
7465,GJR,BIGJ,Gjögur Airport,Gjogur,Iceland,0,N
7466,SAK,BIKR,Sauðárkrókur Airport,Saudarkrokur,Iceland,0,N
7468,IIA,EIMN,Inishmaan Aerodrome,Inishmaan,Ireland,0,U
7470,ULG,ZMUL,Ulgii Mongolei Airport,Olgii,Mongolia,7,U
7472,KQT,UTDT,Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,5,U
7473,VGD,ULWW,Vologda Airport,Vologda,Russia,3,N
7475,ONK,UERO,Olenyok Airport,Olenyok,Russia,9,N
7476,SYS,UERS,Saskylakh Airport,Saskylakh,Russia,9,N
7480,LDG,ULAL,Leshukonskoye Airport,Arkhangelsk,Russia,3,N
7488,HSK,LEHC,Huesca/Pirineos Airport,Huesca,Spain,1,U
7489,CQM,LERL,Ciudad Real Central Airport,Ciudad Real,Spain,1,U
7490,NJF,ORNI,Al Najaf International Airport,Najaf,Iraq,3,U
7492,CSA,EGEY,Colonsay Airstrip,Colonsay,United Kingdom,0,U
7494,RKH,KUZA,Rock Hill - York County Airport,Rock Hill,United States,-5,A
7495,AGC,KAGC,Allegheny County Airport,Pittsburgh,United States,-5,A
7496,VQQ,KVQQ,Cecil Airport,Jacksonville,United States,-5,A
7497,FTY,KFTY,Fulton County Airport Brown Field,Atlanta,United States,-5,A
7499,TII,OATN,Tarin Kowt Airport,Tarin Kowt,Afghanistan,4.5,U
7500,ZAJ,OAZJ,Zaranj Airport,Zaranj,Afghanistan,4.5,U
7501,CCN,OACC,Chakcharan Airport,Chaghcharan,Afghanistan,4.5,U
7503,FUG,ZSFY,Fuyang Xiguan Airport,Fuyang,China,8,U
7504,LCX,ZSLD,Longyan Guanzhishan Airport,Longyan,China,8,U
7505,BSD,ZPBS,Baoshan Yunduan Airport,Baoshan,China,8,U
7506,ACX,ZUYI,Xingyi Airport,Xingyi,China,8,U
7508,HZH,ZUNP,Liping Airport,Liping,China,8,U
7511,OSU,KOSU,The Ohio State University Airport - Don Scott Field,Columbus,United States,-5,U
7513,ADS,KADS,Addison Airport,Addison,United States,-6,A
7514,DSI,KDTS,Destin Executive Airport,Destin,United States,-6,A
7516,KHE,UKOH,Kherson International Airport,Kherson,Ukraine,2,E
7517,SZS,NZRC,Ryan's Creek Aerodrome,Stewart Island,New Zealand,12,U
7519,HJJ,ZGCJ,Zhijiang Airport,Zhijiang,China,8,U
7521,YQI,CYQI,Yarmouth Airport,Yarmouth,Canada,-4,A
7522,ISO,KISO,Kinston Regional Jetport At Stallings Field,Kinston,United States,-5,A
7523,FFA,KFFA,First Flight Airport,Kill Devil Hills,United States,-5,A
7527,LNJ,ZPLC,Lintsang Airfield,Lincang,China,8,U
7532,CKS,SBCJ,Carajás Airport,Parauapebas,Brazil,-3,S
7536,MWK,WIOM,Tarempa Airport,Anambas Islands,Indonesia,7,N
7546,PGU,OIBP,Persian Gulf International Airport,Khalije Fars,Iran,3.5,U
7547,YES,OISY,Yasouj Airport,Yasuj,Iran,3.5,U
7548,OSM,ORBM,Mosul International Airport,Mosul,Iraq,3,U
7549,TJH,RJBT,Tajima Airport,Toyooka,Japan,9,U
7550,AXJ,RJDA,Amakusa Airport,Amakusa,Japan,9,U
7551,KKX,RJKI,Kikai Airport,Kikai,Japan,9,U
7552,AGJ,RORA,Aguni Airport,Aguni,Japan,9,U
7556,ULZ,ZMDN,Donoi Airport,Uliastai,Mongolia,8,U
7557,UGA,ZMBN,Bulgan Airport,Bulgan,Mongolia,8,U
7558,ULO,ZMUG,Ulaangom Airport,Ulaangom,Mongolia,7,U
7560,LBX,RPLU,Lubang Airport,Lubang,Philippines,8,N
7563,TJU,UTDK,Kulob Airport,Kulyab,Tajikistan,5,U
7564,CMJ,RCCM,Chi Mei Airport,Cimei,Taiwan,8,U
7565,TAZ,UTAT,Daşoguz Airport,Dasoguz,Turkmenistan,5,U
7566,BWB,YBWX,Barrow Island Airport,Barrow Island,Australia,8,U
7569,DRB,YDBY,Derby Airport,Derby,Australia,8,U
7570,WGE,YWLG,Walgett Airport,Walgett,Australia,10,U
7571,BRT,YBTI,Bathurst Island Airport,Bathurst Island,Australia,9.5,U
7572,DKI,YDKI,Dunk Island Airport,Dunk Island,Australia,10,U
7573,LZR,YLZI,Lizard Island Airport,Lizard Island,Australia,10,O
7574,HLT,YHML,Hamilton Airport,Hamilton,Australia,10,O
7575,HCQ,YHLC,Halls Creek Airport,Halls Creek,Australia,8,U
7576,FIZ,YFTZ,Fitzroy Crossing Airport,Fitzroy Crossing,Australia,8,U
7577,RVT,YNRV,Ravensthorpe Airport,Ravensthorpe,Australia,8,U
7579,PVU,KPVU,Provo Municipal Airport,Provo,United States,-7,A
7580,SBS,KSBS,Steamboat Springs Bob Adams Field,Steamboat Springs,United States,-7,A
7581,DTA,KDTA,Delta Municipal Airport,Delta,United States,-7,A
7583,PUC,KPUC,Carbon County Regional/Buck Davis Field,Price,United States,-7,A
7584,LAM,KLAM,Los Alamos Airport,Los Alamos,United States,-7,A
7586,HII,KHII,Lake Havasu City Airport,Lake Havasu City,United States,-7,N
7587,INW,KINW,Winslow Lindbergh Regional Airport,Winslow,United States,-7,N
7588,DGL,KDGL,Douglas Municipal Airport,Douglas,United States,-7,N
7589,MZK,NGMK,Marakei Airport,Marakei,Kiribati,12,U
7590,AEA,NGTB,Abemama Atoll Airport,Abemama,Kiribati,12,U
7591,AAK,NGUK,Buariki Airport,Buariki,Kiribati,10,U
7592,KUC,NGKT,Kuria Airport,Kuria,Kiribati,12,U
7593,AIS,NGTR,Arorae Island Airport,Arorae,Kiribati,12,U
7594,TMN,NGTM,Tamana Island Airport,Tamana,Kiribati,12,U
7595,BEZ,NGBR,Beru Airport,Beru Island,Kiribati,12,U
7596,NIG,NGNU,Nikunau Airport,Nikunau,Kiribati,12,U
7597,BBG,NGTU,Butaritari Atoll Airport,Butaritari,Kiribati,12,U
7598,MTK,NGMN,Makin Island Airport,Makin,Kiribati,12,U
7599,MNK,NGMA,Maiana Airport,Maiana,Kiribati,12,U
7600,NON,NGTO,Nonouti Airport,Nonouti,Kiribati,12,U
7601,TSU,NGTS,Tabiteuea South Airport,Tabiteuea,Kiribati,12,U
7610,WTZ,NZWT,Whitianga Airport,Whitianga,New Zealand,12,U
7611,KTF,NZTK,Takaka Airport,Takaka,New Zealand,12,U
7615,AFT,AGAF,Afutara Aerodrome,Afutara,Solomon Islands,11,U
7616,RNA,AGAR,Ulawa Airport,Ulawa,Solomon Islands,11,U
7617,CHY,AGGC,Choiseul Bay Airport,Choiseul Bay,Solomon Islands,11,U
7618,NNB,AGGT,Santa Ana Airport,Santa Ana,Solomon Islands,11,U
7619,XYA,AGGY,Yandina Airport,Yandina,Solomon Islands,11,U
7620,BPF,AGBT,Batuna Aerodrome,Batuna,Solomon Islands,11,U
7621,BOW,KBOW,Bartow Municipal Airport,Bartow,United States,-5,U
7627,FTI,NSFQ,Fitiuta Airport,Fiti\'uta,American Samoa,-11,U
7629,LVK,KLVK,Livermore Municipal Airport,Livermore,United States,-8,A
7630,RMY,KMPI,Mariposa Yosemite Airport,Mariposa,United States,-8,A
7633,GFY,FYGF,Grootfontein Airport,Grootfontein,Namibia,1,S
7634,NDU,FYRU,Rundu Airport,Rundu,Namibia,1,S
7646,TRM,KTRM,Jacqueline Cochran Regional Airport,Palm Springs,United States,-8,A
7647,SMO,KSMO,Santa Monica Municipal Airport,Santa Monica,United States,-8,A
7648,UDD,KUDD,Bermuda Dunes Airport,Palm Springs,United States,-8,A
7649,SCF,KSDL,Scottsdale Airport,Scottsdale,United States,-7,A
7650,OLM,KOLM,Olympia Regional Airport,Olympia,United States,-8,A
7652,RIL,KRIL,Garfield County Regional Airport,Rifle,United States,-7,A
7653,SAA,KSAA,Shively Field,SARATOGA,United States,-7,A
7654,PDK,KPDK,DeKalb Peachtree Airport,Atlanta,United States,-5,A
7655,BMG,KBMG,Monroe County Airport,Bloomington,United States,-5,A
7656,SUA,KSUA,Witham Field,Stuart,United States,-5,A
7657,MMU,KMMU,Morristown Municipal Airport,Morristown,United States,-5,A
7658,APC,KAPC,Napa County Airport,Napa,United States,-8,A
7659,SDM,KSDM,Brown Field Municipal Airport,San Diego,United States,-8,A
7662,VNC,KVNC,Venice Municipal Airport,Venice,United States,-5,A
7663,PHK,KPHK,Palm Beach County Glades Airport,Pahokee,United States,-5,A
7669,ECP,KECP,Northwest Florida Beaches International Airport,Panama City,United States,-6,A
7670,SBD,KSBD,San Bernardino International Airport,San Bernardino,United States,-8,A
7671,VAL,SNVB,Valença Airport,Valenca,Brazil,-3,S
7673,CAU,SNRU,Caruaru Airport,Caruaru,Brazil,-3,S
7674,AWK,PWAK,Wake Island Airfield,Wake island,Wake Island,-10,U
7675,QNV,SDNY,Aeroclube Airport,Nova Iguacu,Brazil,-3,S
7683,SQL,KSQL,San Carlos Airport,San Carlos,United States,-8,A
7690,RWI,KRWI,Rocky Mount Wilson Regional Airport,Rocky Mount,United States,-5,A
7692,SXQ,PASX,Soldotna Airport,Soldotna,United States,-9,U
7693,SEE,KSEE,Gillespie Field,El Cajon,United States,-8,A
7700,PHA,VVPR,Phan Rang Airport,Phan Rang,Vietnam,7,N
7701,SQH,VVNS,Na-San Airport,Son-La,Vietnam,7,N
7702,TKF,KTRK,Truckee Tahoe Airport,Truckee,United States,-8,A
7703,FRJ,LFTU,Fréjus Airport,Frejus,France,1,E
7704,GEX,YGLG,Geelong Airport,Geelong,Australia,10,O
7717,LVM,KLVM,Mission Field,Livingston-Montana,United States,-7,A
7727,GMV,UT25,Monument Valley Airport,Monument Valley,United States,-7,U
7729,JRA,KJRA,West 30th St. Heliport,New York,United States,-5,A
7732,LAL,KLAL,Lakeland Linder International Airport,Lakeland,United States,-5,A
7766,SYH,VNSB,Syangboche Airport,Syangboche,Nepal,5.75,N
7769,RBK,KF70,French Valley Airport,Murrieta-Temecula,United States,-8,A
7772,FNU,LIER,Oristano-Fenosu Airport,Oristano,Italy,1,E
7774,MYQ,VOMY,Mysore Airport,Mysore,India,5.5,U
7776,MGY,KMGY,Dayton-Wright Brothers Airport,Dayton,United States,-5,U
7778,FDY,KFDY,Findlay Airport,Findley,United States,-5,U
7782,PEA,YPSH,Penneshaw Airport,Penneshaw,Australia,9.5,O
7792,EMP,KEMP,Emporia Municipal Airport,Kempten,Germany,-6,E
7804,HYC,EGTB,Wycombe Air Park,Wycombe,United Kingdom,0,E
7805,BBP,EGHJ,Bembridge Airport,Bembridge,United Kingdom,0,E
7809,SPF,KSPF,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,-7,A
7812,QYD,EPOK,Oksywie Military Air Base,Gdynia,Poland,1,E
7817,OLV,KOLV,Olive Branch Airport,Olive Branch,United States,-6,A
7818,KNA,SCVM,Viña del mar Airport,Vina del Mar,Chile,-4,S
7821,ONQ,LTAS,Zonguldak Airport,Zonguldak,Turkey,3,E
7822,BJC,KBJC,Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,-7,A
7826,SLE,KSLE,Salem Municipal Airport/McNary Field,Salem,United States,-8,A
7827,UTM,KUTA,Tunica Municipal Airport,Tunica,United States,-6,A
7830,ZKB,FLKY,Kasaba Bay Airport,Kasaba Bay,Zambia,2,U
7831,LND,KLND,Hunt Field,Lindau,Germany,-7,E
7839,MWC,KMWC,Lawrence J Timmerman Airport,Milwaukee,United States,-6,A
7840,JVL,KJVL,Southern Wisconsin Regional Airport,Janesville,United States,-6,A
7847,LZU,KLZU,Gwinnett County Briscoe Field,Lawrenceville,United States,-5,A
7848,BWG,KBWG,Bowling Green Warren County Regional Airport,Bowling Green,United States,-6,A
7849,RVS,KRVS,Richard Lloyd Jones Jr Airport,Tulsa,United States,-6,A
7853,NHD,OMDM,Al Minhad Air Base,Minhad AB,United Arab Emirates,4,U
7854,KGO,UKKG,Kirovograd Airport,Kirovograd,Ukraine,2,E
7856,DBB,HEAL,El Alamein International Airport,Dabaa City,Egypt,2,N
7857,BCE,KBCE,Bryce Canyon Airport,Bryce Canyon,United States,-7,A
7861,CKL,UUMU,Chkalovskiy Air Base,Shchyolkovo,Russia,3,N
7862,TCZ,ZUTC,Tengchong Tuofeng Airport,Tengchong,China,8,N
7863,UKS,UKFB,Belbek Airport,Sevastopol,Ukraine,3,U
7868,OAZ,OAZI,Camp Bastion Airport,Camp Bastion,Afghanistan,4.5,N
7869,JCI,KIXD,New Century Aircenter Airport,Olathe,United States,-6,A
7870,ESN,KESN,Easton Newnam Field,Easton,United States,-5,A
7871,HMR,ENHA,Stafsberg Airport,Hamar,Norway,1,E
7875,MYV,KMYV,Yuba County Airport,Yuba City,United States,-8,A
7880,DUC,KDUC,Halliburton Field,Duncan,United States,-6,A
7885,UVA,KUVA,Garner Field,Uvalde,United States,-6,A
7886,LOT,KLOT,Lewis University Airport,Lockport,United States,-6,A
7888,CCR,KCCR,Buchanan Field,Concord,United States,-8,A
7889,OCA,07FA,Ocean Reef Club Airport,Ocean Reef Club Airport,United States,-5,A
7894,YUS,ZYLS,Yushu Batang Airport,Yushu,China,8,U
7898,HIA,ZSSH,Lianshui Airport,Huai An,China,8,N
7902,YOO,CYOO,Toronto/Oshawa Executive Airport,Oshawa,Canada,-5,A
7905,LHA,EDTL,Lahr Airport,Lahr,Germany,1,E
7906,NYW,VYMY,Monywar Airport,Monywa,Burma,6.5,N
7907,ATO,KUNI,Ohio University Snyder Field,Athens,United States,-5,U
7908,SGH,KSGH,Springfield-Beckley Municipal Airport,Springfield,United States,-5,A
7911,HEX,MDHE,Herrera Airport,Santo Domingo,Dominican Republic,-4,U
7912,CDA,YCOO,Cooinda Airport,Cooinda,Australia,9.5,U
7913,JAB,YJAB,Jabiru Airport,Jabiru,Australia,9.5,U
7924,HGS,GFHA,Hastings Airport,Freetown,Sierra Leone,0,N
7925,TOP,KTOP,Philip Billard Municipal Airport,Topeka,United States,-6,A
7930,MQY,KMQY,Smyrna Airport,Smyrna,United States,-6,A
7931,UOS,KUOS,Franklin County Airport,Sewanee,United States,-6,A
7932,NGQ,ZUAL,Ngari Gunsa Airport,Shiquanhe,China,8,N
7933,CSO,EDBC,Cochstedt Airport,Cochstedt,Germany,1,E
7936,PWK,KPWK,Chicago Executive Airport,Chicago-Wheeling,United States,-6,A
7938,KLS,KKLS,Southwest Washington Regional Airport,Kelso,United States,-8,A
7946,ZTA,NTGY,Tureia Airport,Tureia,French Polynesia,-10,N
7962,PUE,MPOA,Puerto Obaldia Airport,Puerto Obaldia,Panama,-5,U
7963,KHC,UKFK,Kerch Airport,Kerch,Ukraine,3,E
7976,UKA,HKUK,Ukunda Airstrip,Ukunda,Kenya,3,U
7978,ILN,KILN,Wilmington Airpark,Wilmington,United States,-5,U
7979,AVW,KAVQ,Marana Regional Airport,Tucson,United States,-7,U
7980,CGZ,KCGZ,Casa Grande Municipal Airport,Casa Grande,United States,-7,U
7982,BXK,KBXK,Buckeye Municipal Airport,Buckeye,United States,-7,U
7984,MMI,KMMI,McMinn County Airport,Athens,United States,-5,N
7985,STK,KSTK,Sterling Municipal Airport,Sterling,United States,-7,A
7986,RWL,KRWL,Rawlins Municipal Airport/Harvey Field,Rawlins,United States,-7,A
7990,CDW,KCDW,Essex County Airport,Caldwell,United States,-5,A
7991,AIZ,KAIZ,Lee C Fine Memorial Airport,Kaiser Lake Ozark,United States,-6,A
7998,TVI,KTVI,Thomasville Regional Airport,Thomasville,United States,-5,A
7999,HSH,KHND,Henderson Executive Airport,Henderson,United States,-8,A
8000,GML,UKKM,Gostomel Airport,Kiev,Ukraine,2,E
8005,TMA,KTMA,Henry Tift Myers Airport,Tifton,United States,-5,A
8029,RDO,EPRA,Radom Airport,RADOM,Poland,1,E
8030,DVT,KDVT,Phoenix Deer Valley Airport,Phoenix ,United States,-7,A
8033,YRV,CYRV,Revelstoke Airport,Revelstoke,Canada,-8,A
8034,FRG,KFRG,Republic Airport,Farmingdale,United States,-5,A
8043,ZHY,ZLZW,Zhongwei Shapotou Airport,Zhongwei,China,8,N
8050,MCL,PAIN,McKinley National Park Airport,McKinley Park,United States,-9,A
8052,PPC,PAPR,Prospect Creek Airport,Prospect Creek,United States,-9,A
8053,KHW,FBKR,Khwai River Lodge Airport,Khwai River,Botswana,2,N
8055,TXG,RCLG,Taichung Airport,Taichung,Taiwan,8,N
8062,HLG,KHLG,Wheeling Ohio County Airport,Wheeling,United States,-5,A
8069,XYE,VYYE,Ye Airport,Ye,Burma,6.5,U
8076,DWC,OMDW,Al Maktoum International Airport,Dubai,United Arab Emirates,4,U
8077,RKP,KRKP,Aransas County Airport,Rockport,United States,-6,A
8079,MVV,LFHM,Megève Airport,Verdun,France,1,U
8080,MFX,LFKX,Méribel Altiport,Ajaccio,France,1,U
8082,AEB,ZGBS,Baise Youjiang Airport,Baise,China,8,N
8083,OKF,FYOO,Okaukuejo Airport,Okaukuejo,Namibia,1,S
8084,OKU,FYMO,Mokuti Lodge Airport,Mokuti Lodge,Namibia,1,S
8106,KOQ,EDCK,Köthen Airport,Koethen,Germany,1,E
8113,PSH,EDXO,St. Peter-Ording Airport,Sankt Peter-Ording,Germany,1,E
8121,TTD,KTTD,Portland Troutdale Airport,Troutdale,United States,-8,A
8122,HIO,KHIO,Portland Hillsboro Airport,Hillsboro,United States,-8,A
8127,KHT,OAKS,Khost Airport,Khost,Afghanistan,4.5,N
8130,NMT,VYNT,Namtu Airport,Naypyidaw,Burma,6.5,N
8135,BNO,KBNO,Burns Municipal Airport,Burns,United States,-8,A
8136,PRZ,KS39,Prineville Airport,Prineville,United States,-8,A
8137,RBL,KRBL,Red Bluff Municipal Airport,Red Bluff,United States,-8,A
8138,NOT,KDVO,Marin County Airport - Gnoss Field,Novato,United States,-8,A
8139,LKV,KLKV,Lake County Airport,Lakeview,United States,-8,A
8140,OTK,KTMK,Tillamook Airport,Tillamook,United States,-8,A
8141,ONO,KONO,Ontario Municipal Airport,Ontario,United States,-7,A
8142,DLS,KDLS,Columbia Gorge Regional the Dalles Municipal Airport,The Dalles,United States,-8,A
8143,GAI,KGAI,Montgomery County Airpark,Gaithersburg,United States,-5,A
8146,OAS,OASA,Sharana Airstrip,Sharona,Afghanistan,4.5,N
8147,YTA,CYTA,Pembroke Airport,Pembroke,Canada,-5,A
8148,TSB,FYTM,Tsumeb Airport,Tsumeb,Namibia,1,U
8149,YSD,CYSD,Suffield Heliport,Suffield,Canada,-7,A
8152,BNU,SSBL,Blumenau Airport,BLUMENAU,Brazil,-3,S
8177,YCC,CYCC,Cornwall Regional Airport,Cornwall,Canada,-5,A
8180,IZA,SDZY,Zona da Mata Regional Airport,Juiz de Fora,Brazil,-3,S
8187,MVL,KMVL,Morrisville Stowe State Airport,Morrisville,United States,-5,A
8188,RBD,KRBD,Dallas Executive Airport,Dallas,United States,-6,A
8192,BXY,UAOL,Krainiy Airport,Baikonur,Kazakhstan,6,U
8194,WST,KWST,Westerly State Airport,Washington County,United States,-5,A
8195,BID,KBID,Block Island State Airport,Block Island,United States,-5,A
8199,NME,PAGT,Nightmute Airport,Nightmute,United States,-9,A
8200,OOK,PAOO,Toksook Bay Airport,Toksook Bay,United States,-9,A
8208,OBY,BGSC,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,-1,U
8209,VIN,UKWW,Vinnytsia/Gavyryshivka Airport,Vinnitsa,Ukraine,2,E
8215,BGE,KBGE,Decatur County Industrial Air Park,Bainbridge,United States,-5,A
8216,ZGS,CTT5,La Romaine Airport,La Romaine,Canada,-4,A
8217,ZKG,CTK6,Kegaska Airport,Kegaska,Canada,-4,A
8218,YBI,CCE4,Black Tickle Airport,Black Tickle,Canada,-4,A
8220,WHP,KWHP,Whiteman Airport,Los Angeles,United States,-8,A
8221,MAE,KMAE,Madera Municipal Airport,Madera,United States,-8,A
8223,YZZ,CAD4,Trail Airport,Trail,Canada,-8,A
8225,YAB,CJX7,Old Arctic Bay Airport,Arctic Bay,Canada,-6,A
8228,GSI,SOGS,Grand-Santi Airport,Grand-Santi,French Guiana,-3,S
8229,MPY,SOOA,Maripasoula Airport,Maripasoula,French Guiana,-3,S
8230,LDX,SOOM,Saint-Laurent-du-Maroni Airport,Saint-Laurent-du-Maroni,French Guiana,-3,S
8233,KJI,ZWKN,Kanas Airport,Burqin,China,8,U
8234,CPB,SKCA,Capurganá Airport,Capurgana,Colombia,-5,S
8235,HMB,HEMK,Sohag International Airport,Sohag,Egypt,2,E
8236,RVY,SURV,Presidente General Don Oscar D. Gestido International Airport,Rivera,Uruguay,-3,S
8237,POJ,SNPD,Patos de Minas Airport,Patos de Minas,Brazil,-3,S
8238,JTC,SJTC,Bauru - Arealva Airport,Bauru,Brazil,-3,S
8239,OIA,SDOW,Ourilândia do Norte Airport,Ourilandia do Norte,Brazil,-3,S
8240,RDC,SNDC,Redenção Airport,Redencao,Brazil,-3,S
8241,SXX,SNFX,São Félix do Xingu Airport,Sao Felix do Xingu,Brazil,-3,S
8242,BYO,SJDB,Bonito Airport,Bointo,Brazil,-4,S
8243,SXO,SWFX,São Félix do Araguaia Airport,Sao Felix do Araguaia,Brazil,-4,S
8244,CFC,SBCD,Caçador Airport,Cacador,Brazil,-3,S
8245,CAF,SWCA,Carauari Airport,Carauari,Brazil,-4,S
8247,ERN,SWEI,Eirunepé Airport,Eirunepe,Brazil,-4,S
8248,CCI,SSCK,Concórdia Airport,Concordia,Brazil,-3,S
8249,FBE,SSFB,Francisco Beltrão Airport,Francisco Beltrao,Brazil,-3,S
8250,CFO,SJHG,Confresa Airport,Confresa,Brazil,-4,S
8252,AAF,KAAF,Apalachicola Regional Airport,Apalachicola,United States,-5,A
8253,UMU,SSUM,Umuarama Airport,Umuarama,Brazil,-3,S
8254,DTI,SNDT,Diamantina Airport,Diamantina,Brazil,-3,S
8255,FBA,SWOB,Fonte Boa Airport,Fonte Boa,Brazil,-4,S
8256,OLC,SDCG,Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,Brazil,-4,S
8257,HUW,SWHT,Humaitá Airport,Humaita,Brazil,-4,S
8258,IRZ,SWTP,Tapuruquara Airport,Santa Isabel do Rio Negro,Brazil,-4,S
8259,ORX,SNOX,Oriximiná Airport,Oriximina,Brazil,-3,S
8260,UNA,SBTC,Hotel Transamérica Airport,Una,Brazil,-3,S
8265,TEF,YTEF,Telfer Airport,Telfer,Australia,8,N
8266,GZP,LTGP,Gazipaşa Airport,Alanya,Turkey,3,E
8267,OAA,OASH,Shank Air Base,Shank,Afghanistan,4.5,N
8274,FPR,KFPR,St Lucie County International Airport,Fort Pierce,United States,-5,A
8277,PYM,KPYM,Plymouth Municipal Airport,Plymouth,United States,-5,A
